==19327== NVPROF is profiling process 19327, command: ./a.out 7
==19327== Profiling application: ./a.out 7
==19327== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","Name","Correlation_ID"
s,us,,,,,,,,B,B,,,,,
8.517799,9.856000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",13
8.517813,9.888000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",14
8.517827,9.856000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",15
8.517840,9.792000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",16
8.517853,9.792000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",17
8.517866,9.824000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",18
8.517880,9.823000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",19
8.517893,9.856000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",20
8.517906,9.856000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",21
8.517919,9.824000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",22
8.517933,9.792000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",23
8.517946,9.888000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",24
8.517960,10.112000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",25
8.517973,9.856000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",26
8.517986,9.760000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",27
8.518000,9.856000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",28
8.518013,9.824000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",29
8.518026,9.792000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",30
8.518039,9.856000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",31
8.518053,9.824000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",32
8.518066,9.824000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",33
8.518079,9.824000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",34
8.518092,10.080000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",35
8.518106,9.823000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",36
8.518119,9.824000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",37
8.518132,9.792000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",38
8.518145,9.760000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",39
8.518159,9.856000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",40
8.518172,10.176000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",41
8.518186,9.792000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",42
8.518199,9.824000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",43
8.518212,9.824000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",44
8.518225,9.855000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",45
8.518238,9.792000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",46
8.518252,9.760000,128,1,1,64,1,1,48,0,0,"Tesla V100-PCIE-16GB (2)","3","7","parsha256_kernel_gpu_firstRound(int*, int*)",47
